Store_ID,Date,Month Index,Store Size,Marketing Strategy,Average Order Values (Tsh),Post Campaign Period,Sales Revenue (Tsh)
34,2024-09-01,21,Medium,Pilot Launch Regions,31327,1,1524819.507212291
34,2024-10-01,22,Medium,Pilot Launch Regions,31327,1,1590642.9949043142
34,2024-11-01,23,Medium,Pilot Launch Regions,31327,1,1567830.0460920667
34,2024-12-01,24,Medium,Pilot Launch Regions,31327,1,1683415.8860061506
34,2025-01-01,25,Medium,Pilot Launch Regions,31327,1,1667275.7264175285
34,2025-02-01,26,Medium,Pilot Launch Regions,31327,1,1578689.27029628
34,2025-03-01,27,Medium,Pilot Launch Regions,31327,1,1556733.817072629
34,2025-04-01,28,Medium,Pilot Launch Regions,31327,1,1684450.604232988
34,2025-05-01,29,Medium,Pilot Launch Regions,31327,1,1611236.576728222
34,2025-06-01,30,Medium,Pilot Launch Regions,31327,1,1709141.5612208133
35,2023-01-01,1,Small,Pilot Launch Regions,30200,0,815841.9338502923
35,2023-02-01,2,Small,Pilot Launch Regions,30200,0,889141.8984290506
35,2023-03-01,3,Small,Pilot Launch Regions,30200,0,955203.2391345293
35,2023-04-01,4,Small,Pilot Launch Regions,30200,0,925349.5876891784
35,2023-05-01,5,Small,Pilot Launch Regions,30200,0,941329.5374415265
35,2023-06-01,6,Small,Pilot Launch Regions,30200,0,1113438.7620281004
35,2023-07-01,7,Small,Pilot Launch Regions,30200,0,858003.4176920617
35,2023-08-01,8,Small,Pilot Launch Regions,30200,0,1052178.5472711772
35,2023-09-01,9,Small,Pilot Launch Regions,30200,0,942001.7498276467
35,2023-10-01,10,Small,Pilot Launch Regions,30200,0,1025297.7293620544
35,2023-11-01,11,Small,Pilot Launch Regions,30200,0,1165315.724459648
35,2023-12-01,12,Small,Pilot Launch Regions,30200,0,1065094.241894834
35,2024-01-01,13,Small,Pilot Launch Regions,30200,0,1054799.6567832
35,2024-02-01,14,Small,Pilot Launch Regions,30200,0,1166590.0408497944
35,2024-03-01,15,Small,Pilot Launch Regions,30200,0,1139983.8915674554
35,2024-04-01,16,Small,Pilot Launch Regions,30200,0,994708.7279449296
35,2024-05-01,17,Small,Pilot Launch Regions,30200,0,1088561.9793963085
35,2024-06-01,18,Small,Pilot Launch Regions,30200,0,932600.3412687392
35,2024-07-01,19,Small,Pilot Launch Regions,30200,0,1031787.7289300599
35,2024-08-01,20,Small,Pilot Launch Regions,30200,1,1176836.6103591286
35,2024-09-01,21,Small,Pilot Launch Regions,30200,1,1121340.9002287248
35,2024-10-01,22,Small,Pilot Launch Regions,30200,1,1292965.6205353772
35,2024-11-01,23,Small,Pilot Launch Regions,30200,1,1385992.0953094864
35,2024-12-01,24,Small,Pilot Launch Regions,30200,1,1374529.185813656
35,2025-01-01,25,Small,Pilot Launch Regions,30200,1,1421184.2121586278
35,2025-02-01,26,Small,Pilot Launch Regions,30200,1,1354713.2794402596
35,2025-03-01,27,Small,Pilot Launch Regions,30200,1,1490647.477294135
35,2025-04-01,28,Small,Pilot Launch Regions,30200,1,1421309.4323067549
35,2025-05-01,29,Small,Pilot Launch Regions,30200,1,1339348.080518256
35,2025-06-01,30,Small,Pilot Launch Regions,30200,1,1349786.0012240699
36,2023-01-01,1,Large,Pilot Launch Regions,40524,0,1652992.3960734305
36,2023-02-01,2,Large,Pilot Launch Regions,40524,0,1510011.810456389
36,2023-03-01,3,Large,Pilot Launch Regions,40524,0,1624649.6427741754
36,2023-04-01,4,Large,Pilot Launch Regions,40524,0,1693623.7829753626
36,2023-05-01,5,Large,Pilot Launch Regions,40524,0,1526033.4583769583
36,2023-06-01,6,Large,Pilot Launch Regions,40524,0,1728939.770863982
36,2023-07-01,7,Large,Pilot Launch Regions,40524,0,1746115.2661875351
36,2023-08-01,8,Large,Pilot Launch Regions,40524,0,1831346.6531318882
36,2023-09-01,9,Large,Pilot Launch Regions,40524,0,1648474.6752663995
36,2023-10-01,10,Large,Pilot Launch Regions,40524,0,1660253.7200631513
36,2023-11-01,11,Large,Pilot Launch Regions,40524,0,1721159.5511293854
36,2023-12-01,12,Large,Pilot Launch Regions,40524,0,1733824.2138439533
36,2024-01-01,13,Large,Pilot Launch Regions,40524,0,1775109.3488796484
36,2024-02-01,14,Large,Pilot Launch Regions,40524,0,1761382.9084750528
36,2024-03-01,15,Large,Pilot Launch Regions,40524,0,1701515.047276957
36,2024-04-01,16,Large,Pilot Launch Regions,40524,0,1816420.0237157247
36,2024-05-01,17,Large,Pilot Launch Regions,40524,0,1639299.6680245819
36,2024-06-01,18,Large,Pilot Launch Regions,40524,0,1730468.1869380302
36,2024-07-01,19,Large,Pilot Launch Regions,40524,0,1860098.849283984
36,2024-08-01,20,Large,Pilot Launch Regions,40524,1,1713594.688302142
36,2024-09-01,21,Large,Pilot Launch Regions,40524,1,1853204.0545362541
36,2024-10-01,22,Large,Pilot Launch Regions,40524,1,1902835.1643921107
36,2024-11-01,23,Large,Pilot Launch Regions,40524,1,1936741.9066208298
36,2024-12-01,24,Large,Pilot Launch Regions,40524,1,1951193.5351356796
36,2025-01-01,25,Large,Pilot Launch Regions,40524,1,2020728.0277272768
36,2025-02-01,26,Large,Pilot Launch Regions,40524,1,2080933.62666181
36,2025-03-01,27,Large,Pilot Launch Regions,40524,1,2061909.1110022496
36,2025-04-01,28,Large,Pilot Launch Regions,40524,1,1958385.857325761
36,2025-05-01,29,Large,Pilot Launch Regions,40524,1,2144865.528022586
36,2025-06-01,30,Large,Pilot Launch Regions,40524,1,2164323.24080272
37,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,38171,0,1125612.572810012
37,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,38171,0,1249531.0046845905
37,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,38171,0,1315407.9440649992
37,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,38171,0,1306526.614067951
37,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,38171,0,1251525.0427987492
37,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,38171,0,1354524.596941148
37,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,38171,0,1182638.8248808454
37,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,38171,0,1237092.3104105801
37,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,38171,0,1199788.606419234
37,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,38171,0,1343939.2255382054
37,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,38171,0,1248389.0500560438
37,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,38171,0,1296300.0659650331
37,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,38171,0,1374413.6294612598
37,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,38171,0,1394520.2471400697
37,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,38171,0,1277429.89229958
37,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,38171,0,1443192.6767396678
37,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,38171,0,1401455.1734933802
37,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,38171,0,1283463.7728335678
37,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,38171,0,1268782.728339471
37,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,38171,1,1380074.1691411901
37,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,38171,1,1458007.5191453446
37,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,38171,1,1471397.014954234
37,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,38171,1,1443493.3501779875
37,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,38171,1,1433893.987066146
37,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,38171,1,1485939.0135263205
37,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,38171,1,1390233.8128867038
37,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,38171,1,1604959.0290420314
37,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,38171,1,1612575.3274876461
37,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,38171,1,1519304.9851696559
37,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,38171,1,1505784.0335994281
38,2023-01-01,1,Medium,Business-as-Usual (BAU) Regions,50305,0,1172086.3221872505
38,2023-02-01,2,Medium,Business-as-Usual (BAU) Regions,50305,0,1260960.1617018173
38,2023-03-01,3,Medium,Business-as-Usual (BAU) Regions,50305,0,1174694.610318658
38,2023-04-01,4,Medium,Business-as-Usual (BAU) Regions,50305,0,1060771.2915582021
38,2023-05-01,5,Medium,Business-as-Usual (BAU) Regions,50305,0,1027871.415960713
38,2023-06-01,6,Medium,Business-as-Usual (BAU) Regions,50305,0,1186040.133346921
38,2023-07-01,7,Medium,Business-as-Usual (BAU) Regions,50305,0,1267510.2498334623
38,2023-08-01,8,Medium,Business-as-Usual (BAU) Regions,50305,0,1287897.4846784342
38,2023-09-01,9,Medium,Business-as-Usual (BAU) Regions,50305,0,1231059.4393192572
38,2023-10-01,10,Medium,Business-as-Usual (BAU) Regions,50305,0,1292686.5593335878
38,2023-11-01,11,Medium,Business-as-Usual (BAU) Regions,50305,0,1273061.7314356375
38,2023-12-01,12,Medium,Business-as-Usual (BAU) Regions,50305,0,1230054.979387989
38,2024-01-01,13,Medium,Business-as-Usual (BAU) Regions,50305,0,1320700.43928247
38,2024-02-01,14,Medium,Business-as-Usual (BAU) Regions,50305,0,1403696.8230270965
38,2024-03-01,15,Medium,Business-as-Usual (BAU) Regions,50305,0,1273675.0601802943
38,2024-04-01,16,Medium,Business-as-Usual (BAU) Regions,50305,0,1282371.8849962687
38,2024-05-01,17,Medium,Business-as-Usual (BAU) Regions,50305,0,1279459.9524838272
38,2024-06-01,18,Medium,Business-as-Usual (BAU) Regions,50305,0,1215078.5012393508
38,2024-07-01,19,Medium,Business-as-Usual (BAU) Regions,50305,0,1336583.8100682385
38,2024-08-01,20,Medium,Business-as-Usual (BAU) Regions,50305,1,1438466.634998358
38,2024-09-01,21,Medium,Business-as-Usual (BAU) Regions,50305,1,1403913.286706701
38,2024-10-01,22,Medium,Business-as-Usual (BAU) Regions,50305,1,1387799.675237651
38,2024-11-01,23,Medium,Business-as-Usual (BAU) Regions,50305,1,1425325.1838592135
38,2024-12-01,24,Medium,Business-as-Usual (BAU) Regions,50305,1,1390881.4810056672
38,2025-01-01,25,Medium,Business-as-Usual (BAU) Regions,50305,1,1289169.0690189223
38,2025-02-01,26,Medium,Business-as-Usual (BAU) Regions,50305,1,1521357.7565830098
38,2025-03-01,27,Medium,Business-as-Usual (BAU) Regions,50305,1,1555689.965902772
38,2025-04-01,28,Medium,Business-as-Usual (BAU) Regions,50305,1,1420407.7119524216
38,2025-05-01,29,Medium,Business-as-Usual (BAU) Regions,50305,1,1472933.1503514755
38,2025-06-01,30,Medium,Business-as-Usual (BAU) Regions,50305,1,1471040.0663151871
39,2023-01-01,1,Large,Business-as-Usual (BAU) Regions,28407,0,1593103.1047539634
39,2023-02-01,2,Large,Business-as-Usual (BAU) Regions,28407,0,1713851.7305679477
39,2023-03-01,3,Large,Business-as-Usual (BAU) Regions,28407,0,1682783.2996231443
39,2023-04-01,4,Large,Business-as-Usual (BAU) Regions,28407,0,1568507.116004733
39,2023-05-01,5,Large,Business-as-Usual (BAU) Regions,28407,0,1648397.108920019
39,2023-06-01,6,Large,Business-as-Usual (BAU) Regions,28407,0,1710348.549485817
39,2023-07-01,7,Large,Business-as-Usual (BAU) Regions,28407,0,1647667.6131515822
39,2023-08-01,8,Large,Business-as-Usual (BAU) Regions,28407,0,1620963.7936069418
39,2023-09-01,9,Large,Business-as-Usual (BAU) Regions,28407,0,1665680.0075733748
39,2023-10-01,10,Large,Business-as-Usual (BAU) Regions,28407,0,1585078.0241570775
39,2023-11-01,11,Large,Business-as-Usual (BAU) Regions,28407,0,1610417.5100716734
39,2023-12-01,12,Large,Business-as-Usual (BAU) Regions,28407,0,1584877.2611839122
39,2024-01-01,13,Large,Business-as-Usual (BAU) Regions,28407,0,1709565.1613256196
39,2024-02-01,14,Large,Business-as-Usual (BAU) Regions,28407,0,1688148.0215560654
39,2024-03-01,15,Large,Business-as-Usual (BAU) Regions,28407,0,1644150.5550921536
39,2024-04-01,16,Large,Business-as-Usual (BAU) Regions,28407,0,1705525.9011082042
39,2024-05-01,17,Large,Business-as-Usual (BAU) Regions,28407,0,1762599.8608610537
39,2024-06-01,18,Large,Business-as-Usual (BAU) Regions,28407,0,1883176.9844798394
39,2024-07-01,19,Large,Business-as-Usual (BAU) Regions,28407,0,1815965.4291763087
39,2024-08-01,20,Large,Business-as-Usual (BAU) Regions,28407,1,1558607.9173635682
39,2024-09-01,21,Large,Business-as-Usual (BAU) Regions,28407,1,1769144.6773456277
39,2024-10-01,22,Large,Business-as-Usual (BAU) Regions,28407,1,1875685.686979184
39,2024-11-01,23,Large,Business-as-Usual (BAU) Regions,28407,1,1667970.1207031815
39,2024-12-01,24,Large,Business-as-Usual (BAU) Regions,28407,1,1834124.741616994
39,2025-01-01,25,Large,Business-as-Usual (BAU) Regions,28407,1,1786068.6251575162
39,2025-02-01,26,Large,Business-as-Usual (BAU) Regions,28407,1,1910683.4965111373
39,2025-03-01,27,Large,Business-as-Usual (BAU) Regions,28407,1,1862340.5756010762
39,2025-04-01,28,Large,Business-as-Usual (BAU) Regions,28407,1,1767939.017673108
39,2025-05-01,29,Large,Business-as-Usual (BAU) Regions,28407,1,1828931.8817367505
39,2025-06-01,30,Large,Business-as-Usual (BAU) Regions,28407,1,1838664.3459161902
40,2023-01-01,1,Medium,Pilot Launch Regions,38601,0,1195145.742815196
40,2023-02-01,2,Medium,Pilot Launch Regions,38601,0,1308201.2896198656
40,2023-03-01,3,Medium,Pilot Launch Regions,38601,0,1162590.4062887817
40,2023-04-01,4,Medium,Pilot Launch Regions,38601,0,1318904.3588107391
40,2023-05-01,5,Medium,Pilot Launch Regions,38601,0,1220820.0259262784
40,2023-06-01,6,Medium,Pilot Launch Regions,38601,0,1267880.888506333
40,2023-07-01,7,Medium,Pilot Launch Regions,38601,0,1260790.2069024828
40,2023-08-01,8,Medium,Pilot Launch Regions,38601,0,1259595.3189156088
40,2023-09-01,9,Medium,Pilot Launch Regions,38601,0,1268911.7732443742
40,2023-10-01,10,Medium,Pilot Launch Regions,38601,0,1397928.4306238373
40,2023-11-01,11,Medium,Pilot Launch Regions,38601,0,1362395.9939924916
40,2023-12-01,12,Medium,Pilot Launch Regions,38601,0,1280982.7448336056
40,2024-01-01,13,Medium,Pilot Launch Regions,38601,0,1451622.9803297673
40,2024-02-01,14,Medium,Pilot Launch Regions,38601,0,1360634.7399572728
40,2024-03-01,15,Medium,Pilot Launch Regions,38601,0,1378609.9407459116
40,2024-04-01,16,Medium,Pilot Launch Regions,38601,0,1291674.7276913333
40,2024-05-01,17,Medium,Pilot Launch Regions,38601,0,1325200.1073275888
40,2024-06-01,18,Medium,Pilot Launch Regions,38601,0,1314919.7193658259
40,2024-07-01,19,Medium,Pilot Launch Regions,38601,0,1381885.829199494
40,2024-08-01,20,Medium,Pilot Launch Regions,38601,1,1504123.649124666
40,2024-09-01,21,Medium,Pilot Launch Regions,38601,1,1653386.8987835608
40,2024-10-01,22,Medium,Pilot Launch Regions,38601,1,1753476.8264082908
40,2024-11-01,23,Medium,Pilot Launch Regions,38601,1,1571983.6780599435
40,2024-12-01,24,Medium,Pilot Launch Regions,38601,1,1501025.0944667542
40,2025-01-01,25,Medium,Pilot Launch Regions,38601,1,1444281.4722984186
40,2025-02-01,26,Medium,Pilot Launch Regions,38601,1,1572128.3114757917
40,2025-03-01,27,Medium,Pilot Launch Regions,38601,1,1603459.2907268384
40,2025-04-01,28,Medium,Pilot Launch Regions,38601,1,1629074.138532566
40,2025-05-01,29,Medium,Pilot Launch Regions,38601,1,1608843.8890046868
40,2025-06-01,30,Medium,Pilot Launch Regions,38601,1,1773305.259134044
41,2023-01-01,1,Small,Pilot Launch Regions,36579,0,684232.2080581693
41,2023-02-01,2,Small,Pilot Launch Regions,36579,0,1003730.2420035189
41,2023-03-01,3,Small,Pilot Launch Regions,36579,0,831695.966515829
41,2023-04-01,4,Small,Pilot Launch Regions,36579,0,955679.8411146236
41,2023-05-01,5,Small,Pilot Launch Regions,36579,0,819746.2501577426
41,2023-06-01,6,Small,Pilot Launch Regions,36579,0,1053820.3988207737
41,2023-07-01,7,Small,Pilot Launch Regions,36579,0,1158493.4316241222
41,2023-08-01,8,Small,Pilot Launch Regions,36579,0,975964.2986985826
41,2023-09-01,9,Small,Pilot Launch Regions,36579,0,962471.7881232387
41,2023-10-01,10,Small,Pilot Launch Regions,36579,0,955568.5799469505
41,2023-11-01,11,Small,Pilot Launch Regions,36579,0,1057543.9449050329
41,2023-12-01,12,Small,Pilot Launch Regions,36579,0,1055414.9400747668
41,2024-01-01,13,Small,Pilot Launch Regions,36579,0,1105279.876284229
41,2024-02-01,14,Small,Pilot Launch Regions,36579,0,988426.9322299977
41,2024-03-01,15,Small,Pilot Launch Regions,36579,0,1077209.4165123715
41,2024-04-01,16,Small,Pilot Launch Regions,36579,0,1015262.8087013488
41,2024-05-01,17,Small,Pilot Launch Regions,36579,0,980382.7481543957
41,2024-06-01,18,Small,Pilot Launch Regions,36579,0,1066718.7663197229
41,2024-07-01,19,Small,Pilot Launch Regions,36579,0,1001198.9815698335
41,2024-08-01,20,Small,Pilot Launch Regions,36579,1,1251846.1355898625
41,2024-09-01,21,Small,Pilot Launch Regions,36579,1,1238245.498349526
41,2024-10-01,22,Small,Pilot Launch Regions,36579,1,1211312.012763155
41,2024-11-01,23,Small,Pilot Launch Regions,36579,1,1267573.3872452355
41,2024-12-01,24,Small,Pilot Launch Regions,36579,1,1403102.7206812324
41,2025-01-01,25,Small,Pilot Launch Regions,36579,1,1269393.9480363256
41,2025-02-01,26,Small,Pilot Launch Regions,36579,1,1254572.4976090116
41,2025-03-01,27,Small,Pilot Launch Regions,36579,1,1380980.3712119628
41,2025-04-01,28,Small,Pilot Launch Regions,36579,1,1422490.8179873528
41,2025-05-01,29,Small,Pilot Launch Regions,36579,1,1397260.9086869592
41,2025-06-01,30,Small,Pilot Launch Regions,36579,1,1383683.4254575155
42,2023-01-01,1,Small,Business-as-Usual (BAU) Regions,35296,0,857130.5751815825
42,2023-02-01,2,Small,Business-as-Usual (BAU) Regions,35296,0,1049943.984416161
42,2023-03-01,3,Small,Business-as-Usual (BAU) Regions,35296,0,949935.8834188525
42,2023-04-01,4,Small,Business-as-Usual (BAU) Regions,35296,0,972378.1300279166
42,2023-05-01,5,Small,Business-as-Usual (BAU) Regions,35296,0,980788.7441752489
42,2023-06-01,6,Small,Business-as-Usual (BAU) Regions,35296,0,852885.8095477949
42,2023-07-01,7,Small,Business-as-Usual (BAU) Regions,35296,0,1110510.1514486882
42,2023-08-01,8,Small,Business-as-Usual (BAU) Regions,35296,0,831506.8461660617
42,2023-09-01,9,Small,Business-as-Usual (BAU) Regions,35296,0,1033656.2513359793
42,2023-10-01,10,Small,Business-as-Usual (BAU) Regions,35296,0,1030832.8609606075
42,2023-11-01,11,Small,Business-as-Usual (BAU) Regions,35296,0,956839.8096069632
42,2023-12-01,12,Small,Business-as-Usual (BAU) Regions,35296,0,1063316.0253370712
42,2024-01-01,13,Small,Business-as-Usual (BAU) Regions,35296,0,999594.1440941009
42,2024-02-01,14,Small,Business-as-Usual (BAU) Regions,35296,0,984623.3384493821
42,2024-03-01,15,Small,Business-as-Usual (BAU) Regions,35296,0,1087564.7335482342
42,2024-04-01,16,Small,Business-as-Usual (BAU) Regions,35296,0,978135.3747508123
42,2024-05-01,17,Small,Business-as-Usual (BAU) Regions,35296,0,1047059.5872993944
42,2024-06-01,18,Small,Business-as-Usual (BAU) Regions,35296,0,1022465.8601016034
42,2024-07-01,19,Small,Business-as-Usual (BAU) Regions,35296,0,1048121.6392341644
42,2024-08-01,20,Small,Business-as-Usual (BAU) Regions,35296,1,1115958.0338925703
42,2024-09-01,21,Small,Business-as-Usual (BAU) Regions,35296,1,1042450.6902123035
42,2024-10-01,22,Small,Business-as-Usual (BAU) Regions,35296,1,1085953.8329163664
42,2024-11-01,23,Small,Business-as-Usual (BAU) Regions,35296,1,1074748.3798478735
42,2024-12-01,24,Small,Business-as-Usual (BAU) Regions,35296,1,1245519.7332459637
42,2025-01-01,25,Small,Business-as-Usual (BAU) Regions,35296,1,1172408.9918571112
42,2025-02-01,26,Small,Business-as-Usual (BAU) Regions,35296,1,1176265.824675182
42,2025-03-01,27,Small,Business-as-Usual (BAU) Regions,35296,1,1224673.4803698738
42,2025-04-01,28,Small,Business-as-Usual (BAU) Regions,35296,1,1131129.4878958536
42,2025-05-01,29,Small,Business-as-Usual (BAU) Regions,35296,1,1253740.5779999872
42,2025-06-01,30,Small,Business-as-Usual (BAU) Regions,35296,1,1217694.2196666193
43,2023-01-01,1,Medium,Pilot Launch Regions,39552,0,1080128.7277796748
43,2023-02-01,2,Medium,Pilot Launch Regions,39552,0,1104417.7873897832
43,2023-03-01,3,Medium,Pilot Launch Regions,39552,0,1184216.2357772747
43,2023-04-01,4,Medium,Pilot Launch Regions,39552,0,1132979.734368631
